666 538 963 999 592 389 361 621 302 360 317 141 535 618 360 286 896 727 784 739 516 665 456 645 333 396 794 456 982 946 585 289 333 705 185 341 862 883 875 675 212 784 716 100 103 399 842 666
999 | 666 538 963 982 592 389 361 621 302 360 317 141 535 618 360 286 896 727 784 739 516 665 456 645 333 396 794 456 946 883 585 289 333 705 185 341 862 875 842 675 212 784 716 100 103 399 666
999 982 | 666 538 963 946 592 389 361 621 302 360 317 141 535 618 360 286 896 727 784 739 516 665 456 645 333 396 794 456 883 875 585 289 333 705 185 341 862 842 784 675 212 716 666 100 103 399
999 982 963 | 666 538 946 896 592 389 361 621 302 360 317 141 535 618 360 286 883 727 784 739 516 665 456 645 333 396 794 456 875 862 585 289 333 705 185 341 842 784 716 675 212 666 399 100 103
999 982 963 946 | 666 538 896 883 592 389 361 621 302 360 317 141 535 618 360 286 875 727 784 739 516 665 456 645 333 396 794 456 862 842 585 289 333 705 185 341 784 716 675 666 212 399 103 100
999 982 963 946 896 | 666 538 883 875 592 389 361 621 302 360 317 141 535 618 360 286 862 727 784 739 516 665 456 645 333 396 794 456 842 784 585 289 333 705 185 341 716 675 666 399 212 103 100
999 982 963 946 896 883 | 666 538 875 862 592 389 361 621 302 360 317 141 535 618 360 286 842 727 784 739 516 665 456 645 333 396 794 456 784 716 585 289 333 705 185 341 675 666 399 212 103 100
999 982 963 946 896 883 875 | 666 538 862 842 592 389 361 621 302 360 317 141 535 618 360 286 794 727 784 739 516 665 456 645 333 396 784 456 716 705 585 289 333 675 185 341 666 399 212 103 100
999 982 963 946 896 883 875 862 | 666 538 842 794 592 389 361 621 302 360 317 141 535 618 360 286 784 727 784 739 516 665 456 645 333 396 716 456 705 675 585 289 333 666 185 341 399 212 103 100
999 982 963 946 896 883 875 862 842 | 666 538 794 784 592 389 361 621 302 360 317 141 535 618 360 286 784 727 739 716 516 665 456 645 333 396 705 456 675 666 585 289 333 399 185 341 212 103 100
999 982 963 946 896 883 875 862 842 794 | 666 538 784 784 592 389 361 621 302 360 317 141 535 618 360 286 739 727 716 705 516 665 456 645 333 396 675 456 666 585 399 289 333 341 185 212 103 100
999 982 963 946 896 883 875 862 842 794 784 | 666 538 784 739 592 389 361 621 302 360 317 141 535 618 360 286 727 716 705 675 516 665 456 645 333 396 666 456 585 399 341 289 333 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 | 666 538 739 727 592 389 361 621 302 360 317 141 535 618 360 286 716 705 675 666 516 665 456 645 333 396 585 456 399 341 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 | 666 538 727 716 592 389 361 621 302 360 317 141 535 618 360 286 705 675 666 665 516 645 456 585 333 396 456 399 341 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 | 666 538 716 705 592 389 361 621 302 360 317 141 535 618 360 286 675 666 665 645 516 585 456 456 333 396 399 341 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 | 666 538 705 675 592 389 361 621 302 360 317 141 535 618 360 286 666 665 645 585 516 456 456 399 333 396 341 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 | 666 538 675 666 592 389 361 621 302 360 317 141 535 618 360 286 665 645 585 516 456 456 399 396 333 341 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 | 666 538 666 665 592 389 361 621 302 360 317 141 535 618 360 286 645 585 516 456 456 399 396 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 | 538 665 645 592 389 361 621 302 360 317 141 535 618 360 286 585 516 456 456 399 396 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 | 538 645 621 592 389 361 618 302 360 317 141 535 585 360 286 516 456 456 399 396 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 | 538 621 618 592 389 361 585 302 360 317 141 535 516 360 286 456 456 399 396 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 | 538 618 592 585 389 361 535 302 360 317 141 516 456 360 286 456 399 396 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 | 538 592 585 535 389 361 516 302 360 317 141 456 456 360 286 399 396 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 | 538 585 535 516 389 361 456 302 360 317 141 456 399 360 286 396 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 | 538 535 516 456 389 361 456 302 360 317 141 399 396 360 286 341 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 | 389 361 399 302 360 317 141 396 360 341 286 333 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 | 389 361 396 302 360 317 141 360 341 333 286 333 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 | 389 361 360 302 360 317 141 341 333 333 286 289 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 389 361 360 360 | 302 341 317 141 333 333 289 286 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 389 361 360 360 341 | 302 333 317 141 333 289 286 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 389 361 360 360 341 333 | 302 333 317 141 289 286 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 389 361 360 360 341 333 333 | 302 317 289 141 286 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 389 361 360 360 341 333 333 317 | 302 289 286 141 212 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 389 361 360 360 341 333 333 317 302 289 286 212 | 141 185 103 100
999 982 963 946 896 883 875 862 842 794 784 784 739 727 716 705 675 666 666 665 645 621 618 592 585 538 535 516 456 456 399 396 389 361 360 360 341 333 333 317 302 289 286 212 185 | 141 103 100
